TransactionID,mean_,sum_,cnt_
3435437,0.0,0,7
3435827,0.0,0,4
3436092,0.0,0,1
3436762,0.0,0,11
3437010,0.0,0,18
3437012,0.0,0,18
3437015,0.5,2,4
3437402,0.0,0,9
3437574,0.0,0,18
3435040,0.0,0,4
3435339,0.0,0,0
3435358,0.0,0,0
3435735,0.0,0,6
3435912,0.0,0,1
3435915,0.0,0,1
3436323,0.0,0,8
3436577,0.3076923076923077,4,13
3436698,0.0,0,8
3436826,0.0,0,2
3436544,0.0,0,6
3436693,0.0,0,3
3435007,0.0,0,80
3435109,0.0,0,11
3435430,0.0,0,4
3435561,0.0,0,80
3436324,0.0,0,1
3437129,0.0,0,2
3437157,0.0,0,2
3435404,0.0,0,2
3435005,0.0,0,2
3435113,0.0,0,1
3435607,0.0,0,1
3435984,0.0,0,1
3436020,0.1111111111111111,1,9
3436153,0.0,0,3
3436328,0.6666666666666666,2,3
3436879,0.0,0,75
3436958,1.0,9,9
3437602,0.0,0,22
3437678,0.05405405405405406,2,37
3437693,0.05405405405405406,2,37
3435026,0.0,0,15
3435087,0.0,0,3
3435185,0.0,0,2
3435622,0.0,0,0
3435624,0.0,0,0
3435625,0.0,0,1
3435627,0.0,0,1
3435938,0.0,0,8
3436075,0.0,0,1
3436371,0.0,0,1
3436689,0.0425531914893617,2,47
3436868,0.0,0,16
3436952,0.0,0,1
3436966,0.0,0,16
3435030,0.0,0,3
3435792,0.0,0,1
3435875,0.0,0,0
3435969,0.0,0,4
3436729,0.1,2,20
3436881,0.0,0,2
3437349,0.0,0,8
3437657,0.0,0,2
3435315,0.0,0,30
3436138,0.0,0,7
3436650,0.0,0,7
3437373,0.0,0,7
3437378,0.0,0,7
3437713,0.0,0,1
3436431,0.0,0,3
3437652,0.0,0,10
3435831,0.0,0,0
3436302,0.0,0,4
3435995,0.0,0,3
3436850,0.0,0,4
3436890,0.0,0,1
3436953,0.0,0,4
3437009,0.0,0,4
3437226,0.0,0,1
3437295,0.0,0,9
3435836,0.0,0,4
3435913,0.0,0,1
3435923,0.0,0,52
3435931,0.0,0,1
3435935,0.0,0,1
3435983,0.0,0,1
3436489,0.0,0,1
3437103,0.0,0,8
3436749,0.0,0,2
3437212,0.0,0,0
3435084,0.0,0,4
3435488,0.0,0,1
3435591,0.0,0,19
3436129,0.0,0,1
3436235,0.0,0,28
3436483,0.0,0,0
3436707,0.0,0,0
3436266,0.0,0,0
3436552,0.0,0,1
3436923,0.0,0,0
3437048,0.0,0,13
3437632,0.0,0,1
3436119,0.0,0,1
3436178,0.0,0,6
3436391,0.0,0,14
3436676,0.0,0,0
3437619,0.0,0,22
3436064,0.0,0,3
3437139,0.0,0,9
3437254,0.0,0,3
3437428,0.0,0,2
3435469,0.0,0,0
3435869,0.0,0,4
3436078,0.0,0,40
3436309,0.0,0,5
3436948,0.0,0,1
3437018,0.0,0,1
3437300,0.0,0,2
3435240,0.0,0,1
3435684,0.0,0,1
3435908,0.0,0,0
3435946,0.0,0,6
3436833,0.0,0,12
3435391,0.0,0,4
3435577,0.0,0,2
3435757,0.0,0,1
3434998,0.0,0,4
3435833,0.0,0,1
3435978,0.0,0,2
3436090,0.0,0,0
3437065,0.5,1,2
3437080,0.5,1,2
3435670,0.0,0,2
3435881,0.0,0,0
3436372,0.0,0,12
3436761,0.0,0,10
3435417,0.0,0,2
3436407,0.0,0,4
3436531,0.0,0,4
3436580,0.0,0,0
3435671,0.0,0,0
3436031,0.0,0,1
3436839,0.0,0,0
3435201,0.0,0,1
3435862,0.0,0,17
3436782,0.0,0,1
3436837,0.0,0,3
3437541,0.0,0,0
3435796,0.0,0,7
3436283,0.0,0,5
3437062,0.0,0,1
3435245,0.0,0,12
3435539,0.0,0,1
3435924,0.0,0,3
3436025,0.0,0,3
3436807,0.0,0,2
3437099,0.0,0,0
3435076,0.0,0,3
3435347,0.0,0,2
3435802,0.0,0,0
3435890,0.0,0,2
3435943,0.0,0,25
3436611,0.0,0,1
3437053,0.0,0,48
3437463,0.0,0,2
3435364,0.0,0,4
3435655,0.015384615384615385,1,65
3436481,0.0,0,1
3437430,0.0,0,20
3437436,0.0,0,20
3435685,0.0,0,0
3437376,0.0,0,4
3435505,0.0,0,7
3435976,0.0,0,1
3436005,0.0,0,8
3436425,0.0,0,1
3436922,0.0,0,0
3435508,0.0,0,3
3436405,0.0,0,0
3436750,0.0,0,9
3436941,0.0,0,1
3437344,0.36363636363636365,4,11
3437347,0.0,0,1
3435354,0.0,0,0
3435669,0.0,0,3
3435985,0.0,0,1
3436861,0.0,0,2
3435188,0.0,0,13
3435231,0.0,0,13
3435260,0.0,0,4
3436345,0.0,0,0
3436586,0.02702702702702703,1,37
3436594,0.0,0,1
3436659,0.0,0,0
3437146,0.0,0,1
3435999,0.0,0,2
3436030,0.0,0,0
3437275,0.0,0,5
3437422,0.0,0,2
3435499,0.0,0,1
3436445,0.0,0,1
3436495,0.0,0,3
3436842,0.0,0,3
3435507,0.0,0,0
3435132,0.0,0,4
3435982,0.0,0,11
3436563,0.0,0,1
3436585,0.0,0,1
3435233,0.0,0,43
3435101,0.09090909090909091,1,11
3435137,0.09090909090909091,1,11
3435143,0.09090909090909091,1,11
3436086,0.0,0,47
3436087,0.0,0,15
3436363,0.0,0,0
3437185,0.0,0,28
3437600,0.0,0,0
3435518,0.0,0,6
3435731,0.0,0,24
3435905,0.0,0,2
3435950,0.0,0,0
3436537,0.0,0,0
3436655,0.043478260869565216,1,23
3436935,0.0,0,0
3437316,0.0,0,2
3435051,0.0,0,1
3435708,0.0,0,0
3436666,0.0,0,0
3437043,0.0,0,1
3437645,0.0,0,2
3437692,0.0,0,2
3435066,0.0,0,1
3435893,0.0,0,0
3436029,0.0,0,0
3436308,0.0,0,0
3437044,0.0,0,0
3436329,0.0,0,11
3436773,0.0,0,11
3436836,0.0,0,11
3436892,0.0,0,0
3435559,0.0,0,1
3436472,0.0,0,1
3436488,0.0,0,0
3436512,0.0,0,1
3436590,0.0,0,1
3435140,0.0,0,6
3436999,0.0,0,2
3435362,0.0,0,69
3436173,0.0,0,1
3436957,0.0,0,0
3435823,0.0,0,19
3435989,0.0,0,9
3435216,0.0,0,1
3435458,0.0,0,4
3435484,0.0,0,4
3435536,0.0,0,1
3435939,0.0,0,1
3435991,0.0,0,1
3436394,0.0,0,1
3436419,0.0,0,1
3437703,0.0,0,22
3435064,0.0,0,1
3435584,0.0,0,0
3435588,0.0,0,0
3435677,0.0,0,0
3436008,0.0,0,2
3436415,0.0,0,0
3434999,0.0,0,22
3436673,0.024390243902439025,1,41
3437097,0.0,0,1
3437368,0.0,0,1
3437364,0.0,0,0
3435022,0.0,0,2
3435696,0.047619047619047616,1,21
3435718,0.0,0,0
3435719,0.0,0,1
3435807,0.0,0,63
3435865,0.0,0,0
3436097,0.045454545454545456,1,22
3436181,0.0,0,2
3436572,0.0,0,1
3436695,0.0,0,0
3436912,0.0,0,0
3437426,0.0,0,0
3437140,0.0,0,2
3437595,0.0,0,1
3435077,0.25,2,8
3435742,0.0,0,1
3436640,0.0,0,0
3436746,0.0,0,16
3437143,0.0,0,16
3437191,0.15789473684210525,3,19
3435031,0.0,0,4
3436293,0.0,0,25
3437456,0.1,2,20
3436622,0.0,0,1
3436634,0.0,0,1
3435717,0.0,0,1
3435739,0.0,0,19
3436380,0.2,1,5
3437240,0.0,0,0
3437311,0.0,0,8
3435527,0.0,0,1
3436437,1.0,1,1
3436438,1.0,1,1
3436541,0.0,0,2
3436703,0.0,0,31
3436903,0.0,0,0
3437268,0.0,0,10
3436015,0.0,0,16
3436306,0.0,0,0
3436434,0.0,0,1
3436522,0.0,0,1
3437359,0.0,0,1
3436280,0.0,0,9
3436972,0.0,0,8
3435517,0.0,0,25
3436240,0.0,0,19
3436333,0.0,0,19
3436562,0.0,0,4
3436758,0.0,0,0
3435513,0.0,0,2
3437124,0.0,0,1
3436717,0.0,0,23
3437095,0.0,0,6
3437584,0.0,0,5
3435163,0.0,0,1
3435815,0.0,0,0
3435942,0.0,0,6
3435954,0.0,0,6
3436351,0.0,0,1
3437160,0.0,0,1
3436996,0.0,0,5
3437266,0.0,0,0
3435785,0.0,0,3
3436570,0.0,0,1
3437023,0.0,0,1
3437028,0.0,0,1
3437085,0.0,0,1
3435636,0.0,0,1
3436319,0.0,0,0
3437320,0.0,0,9
3435936,0.0,0,1
3437177,0.0,0,1
3437459,0.0,0,5
3435025,0.0,0,26
3435642,0.0,0,1
3436062,0.0,0,1
3436242,0.0,0,1
3435690,0.0,0,2
3435986,0.0,0,0
3436217,0.0,0,4
3436633,0.0,0,29
3437250,0.0,0,0
3437281,0.0,0,1
3435003,0.0,0,7
3435261,0.0,0,5
3437559,0.0,0,52
3435723,0.0,0,1
3436648,0.0,0,10
3437560,0.0,0,1
3436110,0.0,0,1
3437510,0.0,0,27
3435744,0.0,0,1
3435814,0.0,0,25
3436587,0.0,0,0
3435753,0.0,0,4
3436294,0.0379746835443038,3,79
3436343,0.0379746835443038,3,79
3436909,0.0,0,14
3437530,0.1111111111111111,1,9
3437658,0.0,0,18
3438366,0.0,0,6
3438021,0.0,0,9
3438046,0.0,0,3
3438067,0.0,0,3
3438721,0.0,0,1
3438885,0.0,0,2
3439953,0.0,0,2
3438271,0.0,0,1
3438329,0.0,0,1
3439235,0.0,0,0
3439479,0.0,0,0
3439737,0.0,0,2
3439263,0.0,0,1
3439293,0.0,0,0
3439360,0.0,0,0
3439657,0.0,0,1
3439763,0.0,0,1
3439764,0.0,0,1
3439784,0.0,0,1
3438609,0.09090909090909091,1,11
3439747,0.0,0,1
3440263,0.0,0,3
3437918,0.0,0,2
3438049,0.0,0,0
3438125,0.0,0,0
3438821,0.0,0,1
3439290,0.02564102564102564,1,39
3439954,0.0,0,0
3439959,0.0,0,0
3438989,0.0,0,1
3439402,0.0,0,1
3438016,0.0,0,2
3438818,0.0,0,6
3439925,0.023809523809523808,2,84
3438190,0.0,0,1
3438520,0.0,0,2
3439434,0.0,0,1
3439517,0.0,0,31
3439758,0.0,0,2
3439782,0.0,0,2
3440044,0.0,0,73
3437857,0.0,0,3
3437972,0.0,0,12
3438077,0.0,0,11
3438082,0.0,0,10
3438313,0.02631578947368421,1,38
3438326,0.0,0,28
3438535,0.02631578947368421,1,38
3438722,0.0,0,3
3438813,0.0,0,1
3439698,0.0,0,19
3440247,0.0,0,1
3440249,0.0,0,1
3440354,0.0,0,2
3437877,0.0,0,4
3438045,0.0,0,0
3438267,0.0,0,1
3438600,0.0,0,2
3438767,0.0,0,3
3439147,0.0,0,3
3439206,0.3333333333333333,1,3
3438338,0.0,0,0
3438509,0.0,0,11
3438597,0.0,0,1
3440024,0.0,0,3
3440073,0.0,0,3
3438656,0.0,0,0
3439153,0.0,0,2
3439160,0.0,0,2
3439552,0.0,0,1
3439727,0.0,0,2
3439728,0.0,0,0
3438992,0.0,0,1
3438533,1.0,2,2
3439056,0.0,0,0
3439345,0.0,0,0
3439684,0.0,0,2
3439935,0.0,0,6
3438212,0.0,0,8
3438302,0.11764705882352941,2,17
3438433,0.0,0,5
3439178,0.4,2,5
3439262,0.375,3,8
3439279,0.375,3,8
3439575,0.0,0,0
3438216,0.0,0,4
3438830,0.5,1,2
3439647,0.0,0,1
3440209,0.045454545454545456,3,66
3440410,0.09230769230769231,6,65
3440418,0.3333333333333333,3,9
3440419,0.43333333333333335,13,30
3440420,0.43333333333333335,13,30
3438438,1.0,1,1
3438441,1.0,1,1
3438443,1.0,1,1
3438444,1.0,1,1
3438445,1.0,1,1
3438450,1.0,1,1
3438638,0.0,0,3
3438945,0.0,0,0
3438670,0.029411764705882353,1,34
3438679,0.029411764705882353,1,34
3438766,0.11475409836065574,14,122
3438057,0.0,0,2
3438781,0.0,0,19
3438816,0.0,0,48
3438879,0.0,0,2
3439449,0.0,0,1
3438372,0.0,0,1
3438146,0.0,0,8
3438986,0.0,0,0
3439393,0.0,0,2
3439444,0.0,0,0
3439712,0.0,0,0
3439955,0.0,0,1
3437919,0.0,0,0
3439788,0.0,0,2
3440262,0.0,0,0
3440271,0.0,0,0
3438209,0.0,0,1
3438255,0.0,0,1
3438258,0.0,0,1
3438325,0.0,0,1
3438641,0.0,0,1
3438852,0.0,0,0
3438953,0.0,0,1
3439643,0.0,0,1
3439928,0.0,0,0
3440348,0.0,0,0
3440360,0.0,0,1
3437815,0.0,0,1
3437971,0.0,0,2
3438386,0.0,0,0
3438790,0.0,0,0
3439835,0.0,0,19
3440106,0.0,0,1
3438469,0.0,0,1
3440040,0.0,0,4
3438020,0.0,0,44
3438606,0.0,0,7
3438936,0.0,0,4
3439785,0.0,0,0
3438165,0.0,0,0
3438122,0.14285714285714285,2,14
3438128,0.14285714285714285,2,14
3438134,0.14285714285714285,2,14
3438137,0.05194805194805195,4,77
3438147,0.0,0,1
3438164,0.0,0,1
3438275,0.0,0,2
3440286,0.0,0,2
3440427,0.0,0,0
3438661,0.0,0,0
3438812,0.0,0,1
3438819,0.0,0,1
3438912,0.0,0,7
3439851,0.0,0,0
3439864,0.0,0,0
3440139,0.0,0,20
3438432,0.0,0,51
3438448,0.0,0,51
3440353,0.0,0,1
3437775,0.0,0,36
3438000,0.0,0,4
3438241,0.0,0,1
3438713,0.0,0,2
3438862,0.0,0,0
3438881,0.0,0,9
3439361,0.0,0,3
3438113,0.0,0,0
3438204,0.0,0,1
3438288,0.0,0,1
3438415,0.0,0,0
3438699,0.0,0,6
3440163,0.0,0,0
3438746,0.0,0,16
3439984,0.0,0,1
3440259,0.0,0,2
3440408,0.0,0,9
3438182,0.0,0,0
3437979,0.0,0,1
3438130,0.0,0,1
3439043,0.05185185185185185,7,135
3439319,0.1111111111111111,1,9
3439708,0.0,0,4
3439711,0.0,0,4
3439816,0.0,0,72
3438138,0.38095238095238093,8,21
3438149,0.38095238095238093,8,21
3438187,0.0,0,0
3438233,0.0,0,0
3438756,0.0,0,0
3438937,0.0,0,65
3439241,0.0,0,0
3439667,0.0,0,2
3439898,0.0,0,1
3439980,0.0,0,8
3440033,0.0,0,2
3440170,0.0,0,1
3438468,0.0,0,2
3438576,0.0,0,1
3438593,0.0,0,1
3438835,0.36363636363636365,4,11
3438853,0.05,1,20
3439055,0.0,0,34
3439132,0.0,0,0
3439139,0.0,0,0
3439209,0.0,0,0
3439229,0.0,0,1
3439234,0.0,0,2
3439710,0.36363636363636365,4,11
3437807,0.0,0,1
3437813,0.0,0,1
3439709,0.0,0,1
3440377,0.0,0,3
3438332,0.0,0,1
3439964,0.0,0,0
3437828,0.0,0,2
3439122,0.21428571428571427,3,14
3438416,0.3333333333333333,1,3
3438417,0.3333333333333333,1,3
3438418,0.3333333333333333,1,3
3438798,0.0,0,21
3439459,0.0,0,12
3440337,0.0,0,1
3438803,1.0,1,1
3438131,0.0,0,1
3438033,0.0,0,1
3438043,0.2,3,15
3438559,0.0,0,15
3438564,0.0,0,15
3438736,0.0,0,2
3440305,0.0,0,7
3440372,0.0,0,2
3438997,0.0,0,6
3439744,0.07142857142857142,1,14
3439828,0.0,0,3
3440362,0.2727272727272727,3,11
3438446,0.0,0,0
3438447,0.0,0,0
3438480,0.0,0,0
3438487,0.0,0,0
3438493,0.0,0,0
3438647,0.0,0,0
3439570,0.0,0,4
3439738,0.0,0,2
3437980,0.0,0,1
3438630,0.0,0,1
3438663,0.0,0,10
3440343,0.0,0,0
3438955,0.0,0,1
3438632,0.0,0,1
3438694,0.0,0,0
3439068,0.0,0,0
3440298,0.0,0,4
3440341,0.0,0,4
3438201,0.0,0,0
3438166,0.0,0,1
3438542,0.0,0,0
3438547,0.0,0,0
3439881,0.0,0,43
3440004,0.0,0,6
3438567,0.0,0,0
3438871,0.0,0,1
3439114,0.16666666666666666,7,42
3437956,0.0,0,1
3439520,0.0,0,0
3440160,0.0,0,1
3438696,0.0,0,1
3438789,0.018867924528301886,1,53
3439099,0.024390243902439025,1,41
3439195,0.0,0,9
3439245,0.0,0,1
3439950,0.0,0,2
3440059,0.0,0,0
3440064,0.0,0,0
3440088,0.0,0,0
3440346,0.024390243902439025,1,41
3438019,0.0,0,0
3438497,0.0,0,1
3438688,0.0,0,1
3439155,0.0,0,0
3440086,0.0,0,0
3437795,0.0,0,0
3438967,0.0,0,1
3439086,0.0,0,1
3438815,0.0,0,1
3437967,0.0,0,2
3439292,0.0,0,0
3438481,0.0,0,17
3438522,0.0,0,4
3438951,0.0,0,2
3438037,0.0,0,3
3439101,1.0,1,1
3439492,0.0,0,1
3439702,0.0,0,24
3439812,0.0,0,0
3439979,0.0,0,1
3438102,0.0,0,1
3438749,0.0,0,1
3439186,0.0,0,5
3440171,0.0,0,63
3440425,0.0,0,9
3440215,0.0,0,35
3439017,0.15384615384615385,2,13
3438602,0.0,0,1
3439558,0.0,0,0
3439923,0.0,0,1
3437766,0.0,0,1
3438308,0.0,0,1
3438524,0.0,0,1
3438543,0.0,0,0
3437964,0.0,0,3
3438097,0.0,0,6
3440303,0.0,0,0
3438738,0.0,0,0
3439498,0.0,0,1
3439281,0.0,0,2
3437834,0.0,0,1
3437970,0.0,0,19
3440316,0.0,0,1
3440414,0.0,0,5
3440415,0.0,0,5
3439306,0.0,0,2
3439372,0.0,0,3
3439981,0.014925373134328358,1,67
3438098,0.028985507246376812,2,69
3438752,0.0,0,2
3439324,0.0,0,5
3439404,0.01098901098901099,1,91
3440011,0.0,0,0
3440084,0.0,0,6
3438178,0.0,0,1
3439050,0.0,0,0
3439464,0.0,0,3
3440390,0.0,0,10
3440421,0.0,0,8
3440422,0.0,0,8
3440426,0.10638297872340426,5,47
3440333,0.0,0,32
3438014,0.0,0,12
3438794,0.0,0,9
3438988,0.0,0,9
3440030,0.0,0,0
3440035,0.0,0,0
3438958,0.0,0,17
3438336,0.0,0,1
3439637,0.0,0,10
3439249,0.0,0,1
3438091,0.0,0,2
3438095,0.0,0,13
3438177,0.0,0,2
3438186,0.0,0,2
3439470,0.0,0,2
3439848,0.0,0,1
3438038,0.0,0,9
3438814,0.0,0,5
3439019,0.0,0,1
3440274,0.0,0,0
3440875,0.0,0,0
3442759,0.0,0,3
3440721,0.0,0,2
3440722,0.0,0,2
3440786,0.0,0,2
3442454,0.0,0,4
3442462,0.0,0,0
3442523,0.0,0,0
3440769,0.030303030303030304,1,33
3440810,0.0,0,1
3442334,0.0,0,0
3442336,0.0,0,0
3442402,0.0,0,0
3443245,0.0,0,4
3440477,0.0,0,14
3441795,0.0,0,1
3441233,0.0,0,20
3441234,0.0,0,1
3441312,0.0,0,1
3441867,0.07142857142857142,2,28
3441952,0.0,0,1
3442431,0.0,0,18
3442903,0.03571428571428571,2,56
3443194,0.0,0,4
3440521,0.0,0,1
3440593,0.0,0,24
3440765,0.0,0,1
3442215,0.0,0,1
3442427,0.0,0,3
3442859,0.0,0,2
3440631,0.0,0,3
3440677,0.0,0,8
3441859,0.2,1,5
3441868,0.16,4,25
3442000,0.0,0,14
3442192,0.0,0,35
3442878,0.0,0,5
3440662,0.047058823529411764,4,85
3441264,0.0,0,8
3441288,0.0,0,1
3441425,0.0,0,1
3441557,0.0,0,2
3442114,0.0,0,7
3442584,0.0,0,2
3442659,0.0,0,4
3442691,0.0,0,1
3442828,0.06976744186046512,3,43
3441358,0.0,0,31
3441374,0.0,0,31
3441377,0.0,0,31
3441802,0.0,0,2
3441826,0.0,0,2
3443211,0.015151515151515152,1,66
3440538,0.0,0,12
3440718,0.0,0,10
3440720,0.0,0,11
3440957,0.0,0,2
3441037,0.0,0,1
3441227,0.0,0,1
3441444,0.0,0,29
3442235,0.0,0,3
3442702,0.0,0,4
3443224,0.0,0,2
3440458,0.0,0,5
3440482,0.06306306306306306,7,111
3440682,0.3333333333333333,7,21
3440771,0.0,0,3
3440807,0.06306306306306306,7,111
3440815,0.0,0,2
3440924,0.06306306306306306,7,111
3441074,0.0,0,5
3441151,0.0,0,1
3441313,0.0,0,1
3441359,0.0,0,2
3441461,0.0,0,1
3441469,0.0,0,1
3441515,0.0,0,75
3441783,0.0,0,5
3441907,0.0,0,1
3441961,0.0,0,3
3441964,0.0,0,3
3442139,0.0,0,2
3442764,0.0,0,3
3442909,0.0,0,3
3440530,0.059322033898305086,7,118
3440914,0.13513513513513514,5,37
3440919,0.13513513513513514,5,37
3441350,0.13513513513513514,5,37
3442876,0.034482758620689655,1,29
3442942,0.0,0,2
3441477,0.0,0,4
3442949,0.0,0,4
3440731,0.0,0,1
3441654,0.0,0,4
3442028,0.0,0,0
3441222,0.0,0,7
3441592,0.0,0,5
3441950,0.0,0,1
3441390,0.0,0,2
3442093,0.0,0,2
3443242,0.0,0,1
3441251,0.0,0,4
3442987,0.0,0,1
3443081,0.0,0,1
3443087,0.0,0,1
3440695,0.25,2,8
3440890,0.0,0,2
3440893,0.0,0,2
3440927,0.0,0,2
3441152,0.0,0,1
3441167,0.3076923076923077,4,13
3441272,0.07142857142857142,1,14
3441934,0.0,0,6
3441980,0.0,0,6
3442352,0.0,0,0
3440880,0.0,0,9
3442914,0.0,0,2
3440983,0.0,0,2
3441028,0.0,0,48
3441829,0.0,0,8
3441960,0.0,0,2
3442284,0.0,0,5
3443267,0.0,0,8
3440690,0.0,0,1
3441340,0.0,0,3
3441972,0.0,0,48
3441184,0.0,0,1
3441268,0.0,0,0
3441665,0.0,0,2
3442102,0.0,0,3
3442253,0.0,0,0
3443011,0.0,0,0
3441432,0.0,0,5
3440639,0.0,0,1
3440908,0.047619047619047616,8,168
3440952,0.0,0,1
3441024,0.0,0,1
3441185,0.0,0,1
3441191,0.0,0,9
3441208,0.0,0,2
3441246,0.0,0,0
3441496,0.0,0,1
3441523,0.0,0,1
3441543,0.0,0,1
3442243,0.0,0,7
3441201,0.0,0,2
3441307,0.0,0,0
3442945,0.22580645161290322,7,31
3441060,0.0,0,0
3441738,0.0,0,15
3441762,0.0,0,2
3442017,0.0,0,1
3442130,0.0,0,0
3440680,0.0,0,2
3440901,0.14285714285714285,4,28
3441091,0.14285714285714285,1,7
3441351,0.0,0,2
3441354,0.0,0,2
3441405,0.0,0,2
3441850,0.0,0,1
3443279,0.0,0,1
3443295,0.0,0,11
3440729,0.04878048780487805,2,41
3440944,0.0,0,1
3440953,0.0,0,3
3441259,0.0,0,1
3442288,0.0,0,1
3440473,0.09859154929577464,7,71
3441114,0.0,0,7
3441445,0.0,0,1
3442721,0.0,0,0
3440655,0.0,0,1
3442998,0.0,0,2
3443041,0.0,0,4
3443270,0.0,0,0
3440910,0.0,0,116
3441095,0.0,0,0
3441404,0.0,0,1
3442406,1.0,4,4
3442416,1.0,4,4
3442689,0.0,0,0
3442898,0.0,0,0
3443008,0.0,0,0
3441063,1.0,1,1
3441065,0.0,0,1
3441156,0.0,0,0
3441823,0.0,0,13
3441835,0.0,0,1
3442169,0.0,0,4
3442940,0.017391304347826087,2,115
3440737,0.19047619047619047,4,21
3440756,0.19047619047619047,4,21
3440977,0.0,0,51
3441231,0.0,0,4
3441066,0.0,0,1
3441333,0.0,0,3
3441367,0.0,0,1
3441382,0.0,0,3
3442256,0.0,0,2
3442996,0.0,0,5
3441106,0.0,0,0
3441568,0.0,0,1
3441939,0.0,0,3
3442323,0.0,0,6
3440448,0.0,0,3
3442084,0.0,0,10
3440973,0.0,0,15
3441692,0.0,0,15
3441739,0.0,0,15
3441748,0.0,0,15
3442892,0.1111111111111111,1,9
3443277,0.0,0,1
3440725,0.0,0,3
3440735,0.0,0,7
3440740,0.0,0,7
3441005,0.0,0,3
3442199,0.0,0,0
3442267,0.0,0,0
3442919,0.0,0,8
3440899,0.0,0,0
3442939,0.0,0,4
3441348,0.0,0,0
3442804,0.0,0,0
3443050,0.0,0,3
3441211,0.0,0,2
3441226,0.0,0,0
3441993,0.0,0,60
3441996,0.0,0,60
3442086,0.0,0,60
3442592,0.0,0,1
3440860,0.0,0,24
3440872,0.0,0,24
3442487,0.0,0,7
3442611,0.0,0,1
3440882,0.3333333333333333,1,3
3443357,0.0,0,0
3443363,0.0,0,0
3441297,0.0,0,0
3442790,0.0,0,0
3443015,0.0,0,1
3441535,0.0,0,1
3440446,0.0,0,2
3442404,0.0,0,1
3442993,0.0,0,5
3443302,0.0,0,0
3441722,0.0,0,2
3441759,0.014705882352941176,1,68
3442545,0.0,0,0
3442891,0.0,0,7
3442901,0.0,0,7
3443078,0.0,0,7
3442817,0.0,0,6
3443315,0.0,0,7
3441238,0.0,0,1
3441778,0.0,0,2
3441046,0.0,0,0
3441591,0.0,0,3
3442879,0.0,0,9
3441119,0.0,0,1
3441183,0.0,0,0
3441998,0.0,0,1
3442133,0.5,1,2
3442867,0.0,0,60
3443020,0.0,0,2
3441214,0.0,0,1
3441220,0.0,0,1
3442105,0.0,0,4
3442234,0.0,0,1
3442508,0.0,0,1
3441423,0.0,0,3
3441437,0.0,0,3
3440522,0.0,0,54
3441155,0.0,0,2
3442034,0.0,0,0
3442373,0.0,0,1
3440643,0.0,0,5
3440915,0.0,0,4
3441705,0.0,0,4
3442836,0.043478260869565216,1,23
3441517,0.0,0,0
3442671,0.0,0,1
3441615,0.25,1,4
3441959,0.0,0,36
3442794,0.0,0,1
3441493,0.0,0,1
3443003,0.0,0,4
3441221,0.0,0,2
3442236,0.0,0,2
3441145,0.0,0,0
3443121,0.0,0,0
3442757,0.0,0,16
3441532,0.0,0,0
3441769,0.0,0,22
3441789,0.0,0,5
3441808,0.0,0,0
3441054,0.0,0,1
3441176,0.0,0,0
3441623,0.0,0,1
3440989,0.0,0,1
3440990,0.0,0,1
3442711,0.0,0,1
3441991,1.0,1,1
3442002,1.0,1,1
3442145,0.0,0,0
3442242,0.0,0,15
3442529,0.0,0,1
3441047,0.0,0,1
3443355,0.0,0,1
3443187,0.0,0,1
3442818,0.0,0,1
3441194,0.0,0,1
3442869,0.0,0,0
3443361,0.3333333333333333,1,3
3442927,0.017857142857142856,1,56
3440534,0.0,0,3
3441388,0.1,3,30
3441896,0.0,0,14
3443312,0.0,0,6
3441763,0.0,0,2
3441963,0.0,0,1
3440654,0.0,0,2
3440657,0.0,0,2
3442893,0.0,0,3
3440532,0.0,0,4
3440540,0.0,0,4
3441446,0.0,0,0
3442756,0.0,0,3
3441937,0.0,0,2
3441077,0.0,0,5
3442005,0.0,0,2
3442064,0.0,0,1
3440441,0.058823529411764705,1,17
3441033,0.0,0,7
3441873,0.0,0,1
3442144,0.0,0,2
3442163,0.0,0,1
3442966,0.0,0,1
3441607,0.0,0,0
3441981,0.0,0,12
3442315,0.0,0,0
3441111,0.0,0,1
3441798,0.0,0,1
3442070,0.0,0,4
3442220,0.0,0,2
3441086,0.009708737864077669,1,103
3441400,0.0,0,21
3441886,0.0,0,0
3442457,0.0,0,5
3443247,0.0,0,0
3440984,0.0,0,0
3441080,0.0,0,1
3441827,0.0,0,0
3442367,0.0,0,0
3441550,0.0,0,8
3443900,0.0,0,4
3444400,0.0,0,2
3444831,0.0,0,1
3445029,0.0,0,1
3445221,0.0,0,1
3445619,0.0,0,2
3444252,0.0,0,3
3444197,0.0,0,2
3445219,0.0,0,1
3445296,0.0,0,0
3445330,0.0,0,0
3445446,0.0,0,0
3445092,0.0,0,1
3444079,0.0,0,18
3444599,0.0,0,1
3444606,0.0,0,1
3445328,0.0,0,10
3445605,0.0,0,18
3444634,0.0,0,3
3444761,0.0,0,1
3445095,0.0,0,2
3444854,0.0,0,6
3445687,0.0,0,3
3445787,0.02564102564102564,1,39
3443484,0.0,0,2
3443930,0.0,0,1
3444436,0.0,0,1
3445122,0.0,0,1
3445227,0.0,0,2
3445242,0.0,0,2
3443937,0.0,0,1
3444249,0.0,0,2
3444332,0.0,0,2
3444936,0.0,0,5
3443969,0.0,0,29
3443972,0.0,0,29
3444542,0.0,0,48
3444753,0.0,0,4
3445176,0.0,0,19
